obs_self_x,obs_self_y,obs_self_hp,obs_self_isDead,obs_self_hasSpike,obs_paranoia_charges,obs_recon_charges,obs_spike_state,obs_spike_isPlanted,obs_spike_relPlanted_x,obs_spike_relPlanted_y,obs_spike_isDropped,obs_spike_relDropped_x,obs_spike_relDropped_y,obs_agent0_relation,obs_agent0_rel_x,obs_agent0_rel_y,obs_agent0_hp,obs_agent0_isDead,obs_agent1_relation,obs_agent1_rel_x,obs_agent1_rel_y,obs_agent1_hp,obs_agent1_isDead,obs_agent2_relation,obs_agent2_rel_x,obs_agent2_rel_y,obs_agent2_hp,obs_agent2_isDead,obs_agent3_relation,obs_agent3_rel_x,obs_agent3_rel_y,obs_agent3_hp,obs_agent3_isDead,act_type,act_grid_x,act_grid_y,act_ability_target_x,act_ability_target_y
0.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-13.0,-14.6964,1.5,0.0,-1.0,-0.0095,-12.0,1.5,0.0,1.0,18.0,-6.6035,1.5,0.0,-1.0,1.0,-10.0091,1.5,0.0,Move,3,7,0,0
-0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.5,0.0,1.0,1.0,0.0,1.5,0.0,-1.0,-15.0,19.0,1.5,0.0,-1.0,-15.0,18.0,1.5,0.0,Stay,0,0,0,0
1.3705,5.4973,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,16.6295,-13.4973,1.0,17.1295,-12.9987,0.0,1.0,1.0,0.1295,-5.9973,1.5,0.0,-1.0,15.1338,-2.9973,1.5,0.0,1.0,9.5578,-14.9973,1.5,0.0,Stay,0,0,0,0
1.5,4.5,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,-2.0,1.1,0.0,1.0,0.4175,2.0,1.5,0.0,-1.0,15.0095,-2.0,1.5,0.0,1.0,17.0,-13.8904,1.5,0.0,Stay,0,0,0,0
3.2924,5.5,1.5,0.0,0.0,1.0,0.0,3.0,1.0,14.7076,-3.5,0.0,0.0,0.0,1.0,13.2076,-3.0,0.0,1.0,-1.0,15.2076,-3.0,-0.1,1.0,1.0,-9.7924,-15.0,1.5,0.0,1.0,8.2002,-2.0,1.5,0.0,Stay,0,0,0,0
1.5,-0.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,-5.0,1.5,0.0,-1.0,15.0095,3.0,1.5,0.0,1.0,0.0,4.0,1.5,0.0,1.0,8.0,-9.0,1.5,0.0,Stay,0,0,0,0
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0035,1.5,0.0,-1.0,-15.9999,15.0079,1.5,0.0,-1.0,-14.0,10.0,1.5,0.0,1.0,2.3849,13.9982,-0.1,1.0,Stay,0,0,0,0
-3.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.005,11.0,1.5,0.0,1.0,1.0,0.0,1.5,0.0,-1.0,4.997,11.0,-0.8,1.0,-1.0,-12.9931,16.0,1.5,0.0,Stay,0,0,0,0
18.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.7914,-17.0,1.5,0.0,-1.0,-21.0,-13.7819,1.5,0.0,-1.0,-19.0,-12.0,1.5,0.0,-1.0,-16.0,-17.0,1.5,0.0,Stay,0,0,0,0
18.6849,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1849,-2.8072,1.5,0.0,-1.0,-16.0042,-20.0,1.5,0.0,1.0,-34.1849,-2.0,1.5,0.0,1.0,-34.1849,-3.0,1.5,0.0,Stay,0,0,0,0
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,1.0,-2.0,0.0,1.5,0.0,-1.0,20.0,21.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,Paranoia,0,0,3,7
-18.5,3.4973,1.1,0.0,0.0,0.0,1.0,3.0,1.0,-0.5,-0.4973,0.0,0.0,0.0,-1.0,35.5885,-4.9973,1.5,0.0,1.0,0.0,-2.3849,0.0,1.0,-1.0,0.0,1.0027,0.0,1.0,-1.0,0.0054,-1.9973,-0.4,1.0,Stay,0,0,0,0
19.4943,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9943,-13.0043,1.5,0.0,-1.0,-17.9943,-8.0043,1.5,0.0,1.0,-2.9848,-6.0,1.5,0.0,-1.0,-17.9943,-4.0,1.5,0.0,Stay,0,0,0,0
18.5,8.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-6.0,1.5,0.0,-1.0,-0.0032,-17.8874,1.5,0.0,1.0,-34.4248,-7.9982,1.5,0.0,1.0,-34.0,-8.9946,1.5,0.0,Stay,0,0,0,0
16.5,4.2792,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,-1.7792,-0.8,1.0,1.0,-29.0,4.2208,1.5,0.0,1.0,-32.0067,-7.7792,1.5,0.0,1.0,-15.0,-7.7792,0.7,0.0,Stay,0,0,0,0
18.5,1.4901,1.5,0.0,0.0,1.0,1.0,3.0,1.0,-0.5,0.5099,0.0,0.0,0.0,-1.0,-2.0,1.0099,0.0,1.0,1.0,0.0,1.0099,-0.1,1.0,-1.0,-25.5553,-10.9901,1.5,0.0,-1.0,-16.0,4.0099,1.5,0.0,Stay,0,0,0,0
15.1753,5.5,1.5,0.0,0.0,0.0,1.0,3.0,1.0,2.8247,-3.5,0.0,0.0,0.0,1.0,1.3247,-3.0,0.0,1.0,-1.0,3.3247,-3.0,-0.1,1.0,1.0,-15.3024,-15.0,1.5,0.0,1.0,-10.6753,0.0,1.5,0.0,Move,18,2,0,0
-18.5,3.5057,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,36.5,-4.5057,1.0,36.3296,5.9943,1.5,0.0,-1.0,37.0,-3.6718,0.0,1.0,1.0,3.0,-3.997,1.5,0.0,1.0,19.0,6.9943,1.5,0.0,Stay,0,0,0,0
-15.5,5.7353,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.9924,-15.2353,1.5,0.0,-1.0,12.0,-16.2353,1.5,0.0,1.0,34.0,4.7647,1.5,0.0,-1.0,13.0,-15.0858,1.5,0.0,Stay,0,0,0,0
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,-5.9939,1.5,0.0,-1.0,24.6863,-18.0,1.5,0.0,1.0,0.0,-3.9939,1.5,0.0,1.0,16.0,2.0,1.5,0.0,Move,-19,-5,0,0
15.4903,-9.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0138,12.0,1.5,0.0,-1.0,-30.9903,11.8831,1.5,0.0,-1.0,-30.9903,9.0011,1.5,0.0,-1.0,-11.9903,20.0,1.5,0.0,Stay,0,0,0,0
18.5,6.5025,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-25.9947,-15.0025,1.5,0.0,-1.0,-21.0,-13.101,1.5,0.0,-1.0,-21.0,-12.0107,1.5,0.0,-1.0,-19.9918,-15.0025,1.5,0.0,Stay,0,0,0,0
16.5095,2.5,1.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.4905,-0.5,-1.0,1.9905,0.0,-0.8,1.0,-1.0,-7.3046,3.0,1.5,0.0,-1.0,-10.6096,3.0,1.5,0.0,-1.0,1.996,-7.5921,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-21.0,-20.0049,1.5,0.0,1.0,-35.0,-2.0,1.5,0.0,1.0,-35.0,-3.0,1.5,0.0,Stay,0,0,0,0
17.5,7.5,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9913,-5.0,1.5,0.0,-1.0,1.0,-13.6934,0.0,1.0,1.0,-36.0,-11.9991,1.5,0.0,1.0,-33.0,-7.9911,1.5,0.0,Stay,0,0,0,0
-15.5,-2.5048,0.7,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,-3.5,3.5048,1.0,-3.0,4.3056,0.0,1.0,1.0,11.0082,9.0048,1.1,0.0,-1.0,32.0014,5.0048,1.5,0.0,1.0,13.0082,9.0048,1.1,0.0,Paranoia,0,0,-19,-5
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-21.0,-21.0,1.5,0.0,1.0,-35.0,-2.0,1.5,0.0,1.0,-35.0,-3.0,1.5,0.0,Move,18,8,0,0
-17.494,0.5,1.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,35.994,1.996,1.1,0.0,-1.0,24.9958,2.0,1.5,0.0,1.0,33.994,2.0,1.5,0.0,-1.0,18.9994,4.6109,1.5,0.0,Stay,0,0,0,0
-17.5012,-3.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0062,4.0,1.5,0.0,-1.0,15.0012,-7.0,1.5,0.0,1.0,18.9983,4.0,-0.8,1.0,1.0,-0.9988,0.0011,1.5,0.0,Stay,0,0,0,0
-15.5,-0.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7314,11.0,1.5,0.0,-1.0,13.0,-10.0,1.5,0.0,1.0,19.0,8.0051,1.5,0.0,1.0,-0.9931,6.0,1.5,0.0,Stay,0,0,0,0
-1.5034,-9.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,18.0088,12.0,1.5,0.0,1.0,15.0014,0.0,1.5,0.0,-1.0,-13.9966,17.0077,1.5,0.0,-1.0,-13.9966,11.9381,1.5,0.0,Stay,0,0,0,0
-14.5054,1.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,32.5054,-0.5,-1.0,12.0092,-10.0,0.0,1.0,-1.0,28.0021,4.0,1.5,0.0,1.0,31.007,1.0,1.5,0.0,-1.0,17.0999,0.2629,1.5,0.0,Stay,0,0,0,0
-15.5,-0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9994,9.0,1.5,0.0,-1.0,13.0,-10.0,1.5,0.0,1.0,15.0066,5.6685,0.7,0.0,1.0,-0.9931,6.0,1.5,0.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,-1.0,-17.0091,-12.0,1.5,0.0,1.0,-35.9999,-5.9921,1.5,0.0,1.0,-34.0,-11.0,1.5,0.0,Move,16,2,0,0
-11.4927,-8.5,1.5,0.0,0.0,1.0,1.0,3.0,1.0,-7.5073,11.5,0.0,0.0,0.0,-1.0,9.0008,7.0,1.5,0.0,1.0,-7.0073,9.6124,0.0,1.0,-1.0,-7.0073,13.0,0.0,1.0,-1.0,-7.0019,10.0,-0.4,1.0,Stay,0,0,0,0
14.499,5.5,1.5,0.0,0.0,0.0,1.0,3.0,1.0,3.501,-3.5,0.0,0.0,0.0,1.0,2.001,-3.0,0.0,1.0,-1.0,4.001,-3.0,-0.1,1.0,1.0,-14.9994,-15.0,1.5,0.0,1.0,-9.999,0.0,1.5,0.0,Move,18,2,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-21.0,1.5,0.0,-1.0,0.0,-21.0,1.5,0.0,1.0,-16.0,-2.0,1.5,0.0,1.0,-16.0,-3.0,1.5,0.0,Move,9,-5,0,0
-15.5,-0.4967,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0077,2.9967,1.5,0.0,-1.0,-3.0,0.4273,1.5,0.0,1.0,-4.9941,4.9967,1.5,0.0,1.0,19.0,7.9989,1.5,0.0,Move,-16,0,0,0
18.5,0.7269,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,1.7731,0.0,1.0,1.0,0.0,1.7731,-0.1,1.0,-1.0,-37.0,-5.2226,1.5,0.0,-1.0,-34.0,-1.2258,1.5,0.0,Stay,0,0,0,0
-2.4962,-8.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0038,0.0,1.5,0.0,-1.0,20.9962,15.8477,1.5,0.0,1.0,-0.0038,-1.0064,1.5,0.0,1.0,2.9962,1.9908,1.5,0.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,1.0,-34.0,-2.0,1.5,0.0,1.0,-34.0,-3.0,1.5,0.0,1.0,-18.0,0.0,1.5,0.0,Move,18,2,0,0
8.5,1.4911,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-27.5,-1.4911,-1.0,8.0077,1.0089,1.5,0.0,1.0,-27.0,-0.3787,0.0,1.0,-1.0,-28.9941,3.0089,1.5,0.0,-1.0,-24.0,-0.9969,1.5,0.0,Stay,0,0,0,0
17.4955,9.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.5045,-10.5,-1.0,1.0045,-10.0,-0.8,1.0,-1.0,-3.9955,-4.0,1.5,0.0,1.0,-3.9082,-4.0,-0.1,1.0,-1.0,-9.5217,-4.0,1.5,0.0,Move,16,9,0,0
-3.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,23.0,21.0,1.5,0.0,1.0,1.0,0.0,1.5,0.0,-1.0,4.0,21.0,1.5,0.0,-1.0,-12.0,17.1359,1.5,0.0,Stay,0,0,0,0
-12.8439,-3.5,0.7,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-6.1561,4.5,1.0,-5.6561,5.3008,0.0,1.0,1.0,12.036,10.0,1.1,0.0,-1.0,29.3453,6.0,1.5,0.0,1.0,14.0361,10.0,1.1,0.0,Stay,0,0,0,0
-16.5,-3.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,34.5,4.5,-1.0,35.0,4.9958,0.0,1.0,-1.0,26.9961,9.0,1.5,0.0,1.0,33.0077,6.0,1.5,0.0,-1.0,20.9961,3.0,1.5,0.0,Stay,0,0,0,0
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,-6.0,1.5,0.0,-1.0,26.2145,-18.0,1.5,0.0,1.0,0.0,-2.9974,1.5,0.0,1.0,19.0,0.0,1.5,0.0,Stay,0,0,0,0
3.4977,5.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.9977,-16.0,1.5,0.0,1.0,0.9697,0.9914,0.7,0.0,-1.0,-20.9977,-1.0,1.5,0.0,-1.0,-18.9977,-6.0,1.5,0.0,Stay,0,0,0,0
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.995,11.0,1.5,0.0,-1.0,-15.9999,15.0079,1.5,0.0,-1.0,-14.0,10.0,1.5,0.0,1.0,2.3849,13.9982,-0.1,1.0,Stay,0,0,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,17.5,-8.5,-1.0,18.0,-8.0006,-1.2,1.0,-1.0,1.0,-4.0792,1.5,0.0,1.0,15.0067,-5.0,0.0,1.0,-1.0,5.0,-10.0053,1.5,0.0,Stay,0,0,0,0
17.5,7.5,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9913,-5.0,1.5,0.0,-1.0,1.0,-13.6934,0.0,1.0,1.0,-36.0,-11.9991,1.5,0.0,1.0,-33.0,-7.9911,1.5,0.0,Move,15,7,0,0
-18.496,4.5,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,16.996,-15.0,1.5,0.0,-1.0,27.9957,1.0,1.5,0.0,1.0,2.996,-5.0,1.5,0.0,-1.0,19.3809,-1.0018,-0.1,1.0,Stay,0,0,0,0
19.4947,8.5,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9947,-6.0006,1.5,0.0,-1.0,-17.9947,-4.1306,1.5,0.0,1.0,-3.9881,-3.0,0.0,1.0,-1.0,-13.9948,-8.0053,1.5,0.0,Move,18,8,0,0
4.4966,5.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0034,-8.0095,0.7,0.0,-1.0,10.0034,0.0,1.1,0.0,1.0,-3.9945,1.0,1.5,0.0,1.0,-3.9966,-16.0,1.5,0.0,Paranoia,0,0,14,5
18.508,8.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.008,-6.0,1.5,0.0,-1.0,-21.008,-17.0,1.5,0.0,1.0,-31.008,-14.2097,1.5,0.0,1.0,-32.008,-13.9963,1.5,0.0,Stay,0,0,0,0
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,21.0,19.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,5.0,18.9797,1.5,0.0,-1.0,-18.9957,15.0,1.5,0.0,Stay,0,0,0,0
16.5097,7.5,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.001,-5.0,1.5,0.0,-1.0,1.9903,-13.6934,0.0,1.0,1.0,-35.0097,-11.9991,1.5,0.0,1.0,-32.0097,-7.9911,1.5,0.0,Stay,0,0,0,0
16.5016,2.5,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.4984,-1.5,-1.0,-18.9978,-11.0,0.0,1.0,-1.0,-2.7413,3.0,1.5,0.0,-1.0,-14.1185,-0.2084,1.5,0.0,-1.0,1.9984,-1.0033,0.0,1.0,Paranoia,0,0,14,6
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0034,16.0,1.5,0.0,-1.0,-17.0,7.0023,1.5,0.0,-1.0,-16.0063,7.0,1.5,0.0,1.0,2.3849,13.9982,-0.1,1.0,Stay,0,0,0,0
-12.5077,-7.4999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0077,9.9999,1.5,0.0,-1.0,10.0077,-1.0001,1.5,0.0,1.0,0.0077,-1.9924,-0.4,1.0,1.0,22.0077,2.0021,1.5,0.0,Move,-13,-9,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-14.4997,-20.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,-1.0,-21.0,-21.0,1.5,0.0,-1.0,-18.0,-21.0,1.5,0.0,Move,15,5,0,0
3.5,7.5071,1.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,14.5,-11.5071,-1.0,15.0,-15.0085,0.0,1.0,-1.0,-2.0,-8.0071,1.5,0.0,1.0,13.0043,-5.0071,1.5,0.0,-1.0,13.9985,-9.0071,1.5,0.0,ReconBolt,0,0,3,5
-4.5,5.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,22.5,-5.5,1.0,21.0087,-3.0,1.5,0.0,-1.0,23.0,-11.6934,0.0,1.0,1.0,-14.0,-6.0095,1.5,0.0,1.0,-6.0245,-2.0,1.5,0.0,Move,15,5,0,0
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0074,-5.9999,1.5,0.0,-1.0,6.004,-17.0,1.5,0.0,1.0,0.0,-3.5378,1.5,0.0,1.0,16.0,2.0,1.5,0.0,Move,-21,4,0,0
-18.5,-4.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,36.5,6.5,-1.0,37.0,7.0,-0.8,1.0,-1.0,32.0,10.0,1.5,0.0,1.0,35.0095,7.0,1.5,0.0,-1.0,27.9991,9.0893,1.5,0.0,Stay,0,0,0,0
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15.0,-19.0,1.5,0.0,-1.0,12.0,-19.0,1.5,0.0,1.0,34.0,2.0,1.5,0.0,-1.0,13.0,-19.0,1.5,0.0,Move,2,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-18.2788,-20.0,1.5,0.0,1.0,-34.0,-2.0,1.5,0.0,1.0,-34.0,-3.0,1.5,0.0,1.0,-18.0,0.0,1.5,0.0,Move,16,2,0,0
6.0697,-9.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.6987,0.0,1.5,0.0,1.0,-6.5748,5.0,1.5,0.0,-1.0,12.4303,15.0068,1.5,0.0,1.0,-4.5697,8.2684,1.5,0.0,Stay,0,0,0,0
19.4907,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.2773,-6.0,1.5,0.0,-1.0,-29.2806,-17.0,1.5,0.0,1.0,-34.9907,-0.2939,1.5,0.0,1.0,-34.9907,-3.8992,1.5,0.0,Stay,0,0,0,0
-15.5,5.9636,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,17.9971,-15.4636,1.5,0.0,-1.0,12.0,-16.4636,1.5,0.0,1.0,34.0,4.5364,1.5,0.0,-1.0,13.0,-16.4636,1.5,0.0,Stay,0,0,0,0
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,18.005,11.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,2.997,11.0,-0.8,1.0,-1.0,-17.0,7.0011,1.5,0.0,Stay,0,0,0,0
19.4981,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.9928,-6.0,1.5,0.0,-1.0,-0.9981,-10.0068,1.5,0.0,1.0,-35.9981,-3.0,1.5,0.0,1.0,-34.0052,-9.0,1.5,0.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,-1.0,-21.0,-21.0,1.5,0.0,1.0,-15.0007,0.0,1.5,0.0,1.0,-34.9931,-5.0,1.5,0.0,Move,16,2,0,0
-11.4927,-8.5,1.5,0.0,0.0,1.0,1.0,3.0,1.0,-7.5073,11.5,0.0,0.0,0.0,-1.0,29.9927,9.0,1.5,0.0,1.0,-7.0073,9.6124,0.0,1.0,-1.0,-7.0073,13.0,0.0,1.0,-1.0,-7.0019,10.0,-0.4,1.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,-1.0,-18.0,-19.0197,1.5,0.0,1.0,-34.0702,-4.9908,1.5,0.0,1.0,-34.0,-8.6787,1.5,0.0,Move,16,2,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1.5,0.0,-1.0,-0.0009,-20.0,1.5,0.0,1.0,-16.0,-2.0,1.5,0.0,1.0,-16.0,-3.0,1.5,0.0,Stay,0,0,0,0
16.5014,2.5,1.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,-35.5014,-1.5,-1.0,-35.0014,-0.6992,0.0,1.0,-1.0,-31.0014,-1.0,1.1,0.0,-1.0,-29.0014,-1.0,1.1,0.0,-1.0,-32.9238,-5.0004,-0.1,1.0,Move,16,5,0,0
-18.5,-3.4989,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.005,3.9989,1.5,0.0,-1.0,16.0,-7.0011,1.5,0.0,1.0,19.9971,3.9989,-0.8,1.0,1.0,24.0,-0.0044,1.5,0.0,Stay,0,0,0,0
18.5,2.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-31.0,-8.0822,0.0,1.0,1.0,-31.0,-11.9923,-0.4,1.0,1.0,-28.0,-7.079,0.7,0.0,1.0,-9.0,-7.9979,1.5,0.0,Stay,0,0,0,0
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,2.0,1.5,0.0,-1.0,14.0,-19.0,1.5,0.0,1.0,0.0,-1.0,1.5,0.0,1.0,16.0,2.0,1.5,0.0,Move,-13,-10,0,0
-10.0959,-8.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-2.9041,1.5,-1.0,28.5959,11.0,1.5,0.0,1.0,-2.4041,2.9178,0.0,1.0,-1.0,-2.4041,-0.9923,-0.4,1.0,-1.0,0.5959,3.0022,0.7,0.0,Stay,0,0,0,0
-9.5,-5.4939,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-3.5,-1.5061,1.0,28.0,7.9939,1.5,0.0,-1.0,-3.0,-0.0883,0.0,1.0,1.0,-3.0,-3.9984,-0.4,1.0,1.0,19.0,-0.004,1.5,0.0,Move,-10,-5,0,0
-2.5,-5.3178,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-0.5,-3.6822,1.0,0.0038,-3.1822,0.0,1.0,1.0,0.1822,0.8178,1.5,0.0,-1.0,19.0016,7.8178,1.5,0.0,1.0,-1.8178,-3.1822,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,3.0,1.5,0.0,-1.0,14.0,-18.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,1.0,16.0,3.0,1.5,0.0,Move,18,2,0,0
